instanceId,iteration,projectId,testId,category,tempC,humidity,durationDays,needsVoltage,dueDateDays,samples,sampleIdx,chamberId,stationIdx,startDay,endDay
1_1_2,3,P13,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,54,4,1,T006,0,55,70
1_1_2,3,P13,CU_25,CONSUMER_USAGE,25,85%,15,false,54,4,2,T002,4,55,70
1_1_2,3,P13,CU_32,CONSUMER_USAGE,32,85%,15,false,54,4,3,T005,5,55,70
1_1_2,3,P28,GAS_43,GAS,43,NORMAL,10,false,55,5,0,T013,5,30,40
1_1_2,3,P44,GAS_43,GAS,43,NORMAL,10,true,55,4,0,T027,0,30,40
1_1_2,3,P10,GAS_43,GAS,43,NORMAL,10,false,55,6,0,T013,6,30,40
1_1_2,3,P28,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,5,0,T012,4,40,45
1_1_2,3,P28,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,5,1,T012,6,40,45
1_1_2,3,P28,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,5,2,T012,7,40,45
1_1_2,3,P28,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,5,3,T012,8,40,45
1_1_2,3,P28,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,5,4,T012,9,40,45
1_1_2,3,P44,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,55,4,0,T026,6,40,45
1_1_2,3,P44,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,55,4,1,T026,7,40,45
1_1_2,3,P44,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,55,4,2,T026,8,40,45
1_1_2,3,P44,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,55,4,3,T026,9,40,45
1_1_2,3,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,6,0,T012,10,40,45
1_1_2,3,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,6,1,T012,11,40,45
1_1_2,3,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,6,2,T013,0,40,45
1_1_2,3,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,6,3,T013,1,40,45
1_1_2,3,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,6,4,T013,2,40,45
1_1_2,3,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,6,5,T013,3,40,45
1_1_2,3,P28,EE_32,OTHER,32,NORMAL,15,false,55,5,0,T007,2,45,60
1_1_2,3,P28,EE_16,OTHER,16,NORMAL,15,false,55,5,1,T009,2,45,60
1_1_2,3,P28,PERF_25,OTHER,25,NORMAL,10,false,55,5,2,T008,2,45,55
1_1_2,3,P28,PERF_38,OTHER,38,NORMAL,10,false,55,5,3,T004,3,45,55
1_1_2,3,P28,PERF_16,OTHER,16,NORMAL,10,false,55,5,4,T009,3,45,55
1_1_2,3,P44,EE_25,OTHER,25,NORMAL,16,true,55,4,0,T008,3,45,61
1_1_2,3,P44,PERF_25,OTHER,25,NORMAL,10,true,55,4,1,T008,6,45,55
1_1_2,3,P44,PERF_43,OTHER,43,NORMAL,10,true,55,4,2,T026,1,45,55
1_1_2,3,P44,PERF_10,OTHER,10,NORMAL,10,true,55,4,3,T018,3,45,55
1_1_2,3,P10,EE_25,OTHER,25,NORMAL,16,false,55,6,0,T008,7,45,61
1_1_2,3,P10,PERF_25,OTHER,25,NORMAL,10,false,55,6,1,T008,8,45,55
1_1_2,3,P10,PERF_38,OTHER,38,NORMAL,10,false,55,6,2,T004,4,45,55
1_1_2,3,P10,PERF_32,OTHER,32,NORMAL,10,false,55,6,3,T007,3,45,55
1_1_2,3,P10,PERF_16,OTHER,16,NORMAL,10,false,55,6,4,T009,5,45,55
1_1_2,3,P10,FREEZE_25,OTHER,25,NORMAL,10,false,55,6,5,T008,9,45,55
1_1_2,3,P28,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,55,5,2,T006,2,55,70
1_1_2,3,P28,CU_25,CONSUMER_USAGE,25,85%,15,false,55,5,3,T002,5,55,70
1_1_2,3,P28,CU_32,CONSUMER_USAGE,32,85%,15,false,55,5,4,T005,6,55,70
1_1_2,3,P44,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,55,4,1,T017,2,55,70
1_1_2,3,P44,CU_25,CONSUMER_USAGE,25,85%,15,true,55,4,2,T003,1,55,70
1_1_2,3,P44,CU_32,CONSUMER_USAGE,32,85%,15,true,55,4,3,T005,7,55,70
1_1_2,3,P10,TEMP_RISE_25,OTHER,25,NORMAL,5,false,55,6,1,T001,0,55,60
1_1_2,3,P10,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,55,6,2,T006,3,55,70
1_1_2,3,P10,CU_25,CONSUMER_USAGE,25,85%,15,false,55,6,3,T003,5,55,70
1_1_2,3,P10,CU_32,CONSUMER_USAGE,32,85%,15,false,55,6,4,T011,2,55,70
1_1_2,3,P20,GAS_43,GAS,43,NORMAL,10,true,56,4,0,T027,1,30,40
1_1_2,3,P32,GAS_43,GAS,43,NORMAL,10,false,56,4,0,T013,7,30,40
1_1_2,3,P36,GAS_43,GAS,43,NORMAL,10,false,56,5,0,T013,8,30,40
1_1_2,3,P48,GAS_43,GAS,43,NORMAL,10,true,56,5,0,T027,2,30,40
1_1_2,3,P17,GAS_43,GAS,43,NORMAL,10,false,56,5,0,T013,9,30,40
1_1_2,3,P20,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,4,0,T026,10,40,45
1_1_2,3,P20,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,4,1,T026,11,40,45
1_1_2,3,P20,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,4,2,T027,0,40,45
1_1_2,3,P20,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,4,3,T027,1,40,45
1_1_2,3,P32,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,4,0,T013,4,40,45
1_1_2,3,P32,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,4,1,T013,5,40,45
1_1_2,3,P32,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,4,2,T013,6,40,45
1_1_2,3,P32,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,4,3,T013,7,40,45
1_1_2,3,P36,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,0,T013,8,40,45
1_1_2,3,P36,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,1,T013,9,40,45
1_1_2,3,P36,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,2,T013,10,40,45
1_1_2,3,P36,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,3,T013,11,40,45
1_1_2,3,P36,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,4,T015,0,40,45
1_1_2,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,0,T027,2,40,45
1_1_2,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,1,T027,3,40,45
1_1_2,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,2,T027,4,40,45
1_1_2,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,3,T027,5,40,45
1_1_2,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,4,T027,6,40,45
1_1_2,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,0,T015,1,40,45
1_1_2,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,1,T015,2,40,45
1_1_2,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,2,T015,3,40,45
1_1_2,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,3,T015,4,40,45
1_1_2,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,4,T015,5,40,45
1_1_2,3,P20,EE_25,OTHER,25,NORMAL,16,true,56,4,0,T008,10,45,61
1_1_2,3,P20,PERF_25,OTHER,25,NORMAL,10,true,56,4,1,T008,11,45,55
1_1_2,3,P20,PERF_43,OTHER,43,NORMAL,10,true,56,4,2,T026,2,45,55
1_1_2,3,P20,PERF_16,OTHER,16,NORMAL,10,true,56,4,3,T019,4,45,55
1_1_2,3,P32,EE_25,OTHER,25,NORMAL,16,false,56,4,0,T016,0,45,61
1_1_2,3,P32,PERF_25,OTHER,25,NORMAL,10,false,56,4,1,T016,1,45,55
1_1_2,3,P32,PERF_38,OTHER,38,NORMAL,10,false,56,4,2,T004,5,45,55
1_1_2,3,P32,PERF_10,OTHER,10,NORMAL,10,false,56,4,3,T018,4,45,55
1_1_2,3,P36,EE_32,OTHER,32,NORMAL,15,false,56,5,0,T007,4,45,60
1_1_2,3,P36,EE_16,OTHER,16,NORMAL,15,false,56,5,1,T009,6,45,60
1_1_2,3,P36,PERF_25,OTHER,25,NORMAL,10,false,56,5,2,T016,2,45,55
1_1_2,3,P36,PERF_43,OTHER,43,NORMAL,10,false,56,5,3,T012,1,45,55
1_1_2,3,P36,PERF_16,OTHER,16,NORMAL,10,false,56,5,4,T009,7,45,55
1_1_2,3,P48,EE_25,OTHER,25,NORMAL,16,true,56,5,0,T016,4,45,61
1_1_2,3,P48,PERF_25,OTHER,25,NORMAL,10,true,56,5,1,T016,5,45,55
1_1_2,3,P48,PERF_38,OTHER,38,NORMAL,10,true,56,5,2,T004,6,45,55
1_1_2,3,P48,PERF_10,OTHER,10,NORMAL,10,true,56,5,3,T018,5,45,55
1_1_2,3,P48,CU_25,CONSUMER_USAGE,25,85%,15,true,56,5,4,T003,7,45,60
1_1_2,3,P17,EE_32,OTHER,32,NORMAL,15,false,56,5,0,T007,5,45,60
1_1_2,3,P17,EE_16,OTHER,16,NORMAL,15,false,56,5,1,T009,8,45,60
1_1_2,3,P17,PERF_25,OTHER,25,NORMAL,10,false,56,5,2,T023,0,45,55
1_1_2,3,P17,PERF_38,OTHER,38,NORMAL,10,false,56,5,3,T004,7,45,55
1_1_2,3,P17,PERF_16,OTHER,16,NORMAL,10,false,56,5,4,T009,9,45,55
1_1_2,3,P20,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,56,4,1,T017,3,55,70
1_1_2,3,P20,CU_25,CONSUMER_USAGE,25,85%,15,true,56,4,2,T003,6,55,70
1_1_2,3,P20,CU_32,CONSUMER_USAGE,32,85%,15,true,56,4,3,T025,1,55,70
1_1_2,3,P32,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,56,4,1,T006,4,55,70
1_1_2,3,P32,CU_25,CONSUMER_USAGE,25,85%,15,false,56,4,2,T010,0,55,70
1_1_2,3,P32,CU_32,CONSUMER_USAGE,32,85%,15,false,56,4,3,T011,3,55,70
1_1_2,3,P36,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,56,5,2,T006,5,55,70
1_1_2,3,P36,CU_25,CONSUMER_USAGE,25,85%,15,false,56,5,3,T010,1,55,70
1_1_2,3,P36,CU_32,CONSUMER_USAGE,32,85%,15,false,56,5,4,T011,4,55,70
1_1_2,3,P48,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,56,5,1,T017,5,55,70
1_1_2,3,P48,CU_32,CONSUMER_USAGE,32,85%,15,true,56,5,2,T025,3,55,70
1_1_2,3,P17,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,56,5,2,T006,6,55,70
1_1_2,3,P17,CU_25,CONSUMER_USAGE,25,85%,15,false,56,5,3,T010,2,55,70
1_1_2,3,P17,CU_32,CONSUMER_USAGE,32,85%,15,false,56,5,4,T011,5,55,70
1_1_2,3,P24,GAS_43,GAS,43,NORMAL,10,false,57,6,0,T027,7,30,40
1_1_2,3,P40,GAS_43,GAS,43,NORMAL,10,false,57,5,0,T027,8,30,40
1_1_2,3,P50,GAS_43,GAS,43,NORMAL,10,false,57,6,0,T027,9,30,40
1_1_2,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,0,T027,7,40,45
1_1_2,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,1,T027,8,40,45
1_1_2,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,2,T027,9,40,45
1_1_2,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,3,T027,10,40,45
1_1_2,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,4,T027,11,40,45
1_1_2,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,5,T028,0,40,45
1_1_2,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,0,T028,1,40,45
1_1_2,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,1,T028,2,40,45
1_1_2,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,2,T028,3,40,45
1_1_2,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,3,T028,4,40,45
1_1_2,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,5,4,T028,5,40,45
1_1_2,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,0,T028,6,40,45
1_1_2,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,1,T028,7,40,45
1_1_2,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,2,T028,8,40,45
1_1_2,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,3,T028,9,40,45
1_1_2,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,4,T028,10,40,45
1_1_2,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,6,5,T028,11,40,45
1_1_2,3,P24,EE_32,OTHER,32,NORMAL,15,false,57,6,0,T007,6,45,60
1_1_2,3,P24,EE_16,OTHER,16,NORMAL,15,false,57,6,1,T009,10,45,60
1_1_2,3,P24,PERF_25,OTHER,25,NORMAL,10,false,57,6,2,T023,2,45,55
1_1_2,3,P24,PERF_32,OTHER,32,NORMAL,10,false,57,6,3,T007,7,45,55
1_1_2,3,P24,PERF_16,OTHER,16,NORMAL,10,false,57,6,4,T009,11,45,55
1_1_2,3,P40,EE_32,OTHER,32,NORMAL,15,false,57,5,0,T021,3,45,60
1_1_2,3,P40,EE_16,OTHER,16,NORMAL,15,false,57,5,1,T019,5,45,60
1_1_2,3,P40,PERF_25,OTHER,25,NORMAL,10,false,57,5,2,T023,3,45,55
1_1_2,3,P40,PERF_43,OTHER,43,NORMAL,10,false,57,5,3,T012,2,45,55
1_1_2,3,P40,PERF_16,OTHER,16,NORMAL,10,false,57,5,4,T020,0,45,55
1_1_2,3,P50,EE_32,OTHER,32,NORMAL,15,false,57,6,0,T021,4,45,60
1_1_2,3,P50,EE_16,OTHER,16,NORMAL,15,false,57,6,1,T020,1,45,60
1_1_2,3,P50,PERF_25,OTHER,25,NORMAL,10,false,57,6,2,T023,4,45,55
1_1_2,3,P50,PERF_10,OTHER,10,NORMAL,10,false,57,6,3,T024,0,45,55
1_1_2,3,P24,PERF_38,OTHER,38,NORMAL,10,false,57,6,5,T004,0,50,60
1_1_2,3,P50,PERF_38,OTHER,38,NORMAL,10,false,57,6,4,T004,1,50,60
1_1_2,3,P50,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,57,6,5,T014,5,50,65
1_1_2,3,P24,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,57,6,2,T006,7,55,70
1_1_2,3,P24,CU_25,CONSUMER_USAGE,25,85%,15,false,57,6,3,T010,3,55,70
1_1_2,3,P24,CU_32,CONSUMER_USAGE,32,85%,15,false,57,6,4,T011,6,55,70
1_1_2,3,P40,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,57,5,2,T014,1,55,70
1_1_2,3,P40,CU_25,CONSUMER_USAGE,25,85%,15,false,57,5,3,T010,4,55,70
1_1_2,3,P40,CU_32,CONSUMER_USAGE,32,85%,15,false,57,5,4,T011,7,55,70
1_1_2,3,P50,CU_25,CONSUMER_USAGE,25,85%,15,false,57,6,2,T010,5,55,70
1_1_2,3,P50,CU_32,CONSUMER_USAGE,32,85%,15,false,57,6,3,T011,8,55,70
1_1_3,2,P1,GAS_43,GAS,43,NORMAL,10,false,42,4,0,T007,0,0,10
1_1_3,2,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,42,4,0,T007,0,10,15
1_1_3,2,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,42,4,1,T007,1,10,15
1_1_3,2,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,42,4,2,T007,2,10,15
1_1_3,2,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,42,4,3,T007,3,10,15
1_1_3,2,P1,EE_32,OTHER,32,NORMAL,15,false,42,4,0,T021,0,15,30
1_1_3,2,P1,EE_16,OTHER,16,NORMAL,15,false,42,4,1,T001,0,15,30
1_1_3,2,P1,PERF_25,OTHER,25,NORMAL,10,false,42,4,2,T014,0,15,25
1_1_3,2,P1,PERF_38,OTHER,38,NORMAL,10,false,42,4,3,T023,0,15,25
1_1_3,2,P1,PERF_16,OTHER,16,NORMAL,10,false,42,4,2,T001,1,25,35
1_1_3,2,P1,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,42,4,3,T006,0,25,40
1_1_3,2,P1,CU_25,CONSUMER_USAGE,25,85%,15,false,42,4,0,T003,0,30,45
1_1_3,2,P1,CU_32,CONSUMER_USAGE,32,85%,15,false,42,4,1,T005,0,30,45
1_1_3,2,P21,GAS_43,GAS,43,NORMAL,10,false,43,4,0,T007,4,0,10
1_1_3,2,P33,GAS_43,GAS,43,NORMAL,10,true,43,5,0,T027,0,0,10
1_1_3,2,P41,GAS_43,GAS,43,NORMAL,10,false,43,3,0,T007,5,0,10
1_1_3,2,P7,GAS_43,GAS,43,NORMAL,10,true,43,6,0,T027,1,0,10
1_1_3,2,P21,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,4,0,T007,4,10,15
1_1_3,2,P21,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,4,1,T007,5,10,15
1_1_3,2,P21,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,4,2,T007,6,10,15
1_1_3,2,P21,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,4,3,T007,7,10,15
1_1_3,2,P33,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,5,0,T027,0,10,15
1_1_3,2,P33,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,5,1,T027,1,10,15
1_1_3,2,P33,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,5,2,T027,2,10,15
1_1_3,2,P33,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,5,3,T027,3,10,15
1_1_3,2,P33,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,5,4,T027,4,10,15
1_1_3,2,P41,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,0,T009,0,10,15
1_1_3,2,P41,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,1,T009,1,10,15
1_1_3,2,P41,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,2,T009,2,10,15
1_1_3,2,P7,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,6,0,T027,5,10,15
1_1_3,2,P7,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,6,1,T027,6,10,15
1_1_3,2,P7,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,6,2,T027,7,10,15
1_1_3,2,P7,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,6,3,T027,8,10,15
1_1_3,2,P7,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,6,4,T027,9,10,15
1_1_3,2,P7,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,6,5,T027,10,10,15
1_1_3,2,P21,EE_32,OTHER,32,NORMAL,15,false,43,4,0,T021,1,15,30
1_1_3,2,P21,EE_16,OTHER,16,NORMAL,15,false,43,4,1,T001,2,15,30
1_1_3,2,P21,PERF_25,OTHER,25,NORMAL,10,false,43,4,2,T014,1,15,25
1_1_3,2,P21,PERF_38,OTHER,38,NORMAL,10,false,43,4,3,T023,1,15,25
1_1_3,2,P33,EE_32,OTHER,32,NORMAL,15,true,43,5,0,T021,2,15,30
1_1_3,2,P33,EE_16,OTHER,16,NORMAL,15,true,43,5,1,T002,0,15,30
1_1_3,2,P33,PERF_25,OTHER,25,NORMAL,10,true,43,5,2,T018,0,15,25
1_1_3,2,P33,PERF_43,OTHER,43,NORMAL,10,true,43,5,3,T027,0,15,25
1_1_3,2,P33,PERF_32,OTHER,32,NORMAL,10,true,43,5,4,T021,3,15,25
1_1_3,2,P41,EE_32,OTHER,32,NORMAL,15,false,43,3,0,T021,4,15,30
1_1_3,2,P41,EE_16,OTHER,16,NORMAL,15,false,43,3,1,T001,3,15,30
1_1_3,2,P41,PERF_25,OTHER,25,NORMAL,10,false,43,3,2,T014,2,15,25
1_1_3,2,P7,EE_32,OTHER,32,NORMAL,15,true,43,6,0,T021,5,15,30
1_1_3,2,P7,EE_16,OTHER,16,NORMAL,15,true,43,6,1,T002,1,15,30
1_1_3,2,P7,PERF_25,OTHER,25,NORMAL,10,true,43,6,2,T018,1,15,25
1_1_3,2,P7,PERF_43,OTHER,43,NORMAL,10,true,43,6,3,T027,1,15,25
1_1_3,2,P7,PERF_10,OTHER,10,NORMAL,10,true,43,6,4,T008,0,15,25
1_1_3,2,P7,FREEZE_25,OTHER,25,NORMAL,10,true,43,6,5,T018,2,15,25
1_1_3,2,P21,PERF_32,OTHER,32,NORMAL,10,false,43,4,2,T021,3,25,35
1_1_3,2,P21,PERF_16,OTHER,16,NORMAL,10,false,43,4,3,T001,4,25,35
1_1_3,2,P33,PERF_10,OTHER,10,NORMAL,10,true,43,5,2,T008,0,25,35
1_1_3,2,P33,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,43,5,3,T008,1,25,40
1_1_3,2,P33,CU_25,CONSUMER_USAGE,25,85%,15,true,43,5,4,T003,1,25,40
1_1_3,2,P41,PERF_38,OTHER,38,NORMAL,10,false,43,3,2,T023,0,25,35
1_1_3,2,P7,TEMP_RISE_25,OTHER,25,NORMAL,5,true,43,6,2,T018,0,25,30
1_1_3,2,P7,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,43,6,3,T008,2,25,40
1_1_3,2,P7,CU_25,CONSUMER_USAGE,25,85%,15,true,43,6,4,T003,2,25,40
1_1_3,2,P7,CU_32,CONSUMER_USAGE,32,85%,15,true,43,6,5,T005,1,25,40
1_1_3,2,P21,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,43,4,0,T006,1,30,45
1_1_3,2,P21,CU_25,CONSUMER_USAGE,25,85%,15,false,43,4,1,T003,3,30,45
1_1_3,2,P33,CU_32,CONSUMER_USAGE,32,85%,15,true,43,5,0,T005,2,30,45
1_1_3,2,P41,PERF_32,OTHER,32,NORMAL,10,false,43,3,0,T021,0,30,40
1_1_3,2,P41,PERF_10,OTHER,10,NORMAL,10,false,43,3,1,T006,2,30,40
1_1_3,2,P21,CU_32,CONSUMER_USAGE,32,85%,15,false,43,4,2,T005,3,35,50
1_1_3,2,P41,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,43,3,2,T006,3,35,50
1_1_3,2,P41,CU_25,CONSUMER_USAGE,25,85%,15,false,43,3,0,T003,1,40,55
1_1_3,2,P41,CU_32,CONSUMER_USAGE,32,85%,15,false,43,3,1,T005,1,40,55
1_1_3,2,P25,GAS_43,GAS,43,NORMAL,10,true,44,5,0,T027,11,0,10
1_1_3,2,P45,GAS_43,GAS,43,NORMAL,10,false,44,4,0,T009,3,0,10
1_1_3,2,P4,GAS_43,GAS,43,NORMAL,10,false,44,4,0,T009,4,0,10
1_1_3,2,P25,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,44,5,0,T027,11,10,15
1_1_3,2,P25,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,44,5,1,T028,0,10,15
1_1_3,2,P25,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,44,5,2,T028,1,10,15
1_1_3,2,P25,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,44,5,3,T028,2,10,15
1_1_3,2,P25,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,44,5,4,T028,3,10,15
1_1_3,2,P45,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,4,0,T009,3,10,15
1_1_3,2,P45,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,4,1,T009,4,10,15
1_1_3,2,P45,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,4,2,T009,5,10,15
1_1_3,2,P45,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,4,3,T009,6,10,15
1_1_3,2,P4,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,4,0,T009,7,10,15
1_1_3,2,P4,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,4,1,T009,8,10,15
1_1_3,2,P4,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,4,2,T009,9,10,15
1_1_3,2,P4,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,44,4,3,T009,10,10,15
1_1_3,2,P25,EE_25,OTHER,25,NORMAL,16,true,44,5,0,T018,3,15,31
1_1_3,2,P25,PERF_25,OTHER,25,NORMAL,10,true,44,5,1,T018,4,15,25
1_1_3,2,P25,PERF_38,OTHER,38,NORMAL,10,true,44,5,2,T023,2,15,25
1_1_3,2,P25,PERF_32,OTHER,32,NORMAL,10,true,44,5,3,T022,0,15,25
1_1_3,2,P25,PERF_10,OTHER,10,NORMAL,10,true,44,5,4,T008,3,15,25
1_1_3,2,P45,EE_25,OTHER,25,NORMAL,16,false,44,4,0,T014,3,15,31
1_1_3,2,P45,PERF_25,OTHER,25,NORMAL,10,false,44,4,1,T014,4,15,25
1_1_3,2,P45,PERF_43,OTHER,43,NORMAL,10,false,44,4,2,T007,0,15,25
1_1_3,2,P45,PERF_10,OTHER,10,NORMAL,10,false,44,4,3,T006,4,15,25
1_1_3,2,P4,EE_25,OTHER,25,NORMAL,16,false,44,4,0,T014,5,15,31
1_1_3,2,P4,PERF_25,OTHER,25,NORMAL,10,false,44,4,1,T018,5,15,25
1_1_3,2,P4,PERF_43,OTHER,43,NORMAL,10,false,44,4,2,T007,1,15,25
1_1_3,2,P4,PERF_16,OTHER,16,NORMAL,10,false,44,4,3,T001,5,15,25
1_1_3,2,P25,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,44,5,1,T008,3,25,40
1_1_3,2,P25,CU_25,CONSUMER_USAGE,25,85%,15,true,44,5,2,T003,4,25,40
1_1_3,2,P25,CU_32,CONSUMER_USAGE,32,85%,15,true,44,5,3,T005,4,25,40
1_1_3,2,P45,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,44,4,1,T006,4,25,40
1_1_3,2,P45,CU_25,CONSUMER_USAGE,25,85%,15,false,44,4,2,T003,5,25,40
1_1_3,2,P45,CU_32,CONSUMER_USAGE,32,85%,15,false,44,4,3,T005,5,25,40
1_1_3,2,P4,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,44,4,1,T006,5,25,40
1_1_3,2,P4,CU_25,CONSUMER_USAGE,25,85%,15,false,44,4,2,T003,6,25,40
1_1_3,2,P4,CU_32,CONSUMER_USAGE,32,85%,15,false,44,4,3,T005,6,25,40
1_1_3,2,P37,GAS_43,GAS,43,NORMAL,10,false,45,4,0,T009,11,0,10
